Timestamp;PM10;PTS;PM 2,5
2017-10-26 01:30:00;21;35;10
2017-10-26 02:30:00;28;39;10
2017-10-26 03:30:00;28;39;15
2017-10-26 04:30:00;22;34;11
2017-10-26 05:30:00;59;84;19
2017-10-26 06:30:00;58;99;19
2017-10-26 07:30:00;43;126;14
2017-10-26 08:30:00;38;84;10
2017-10-26 09:30:00;32;55;9
2017-10-26 10:30:00;34;69;10
2017-10-26 11:30:00;48;120;13
2017-10-26 12:30:00;43;103;11
2017-10-26 13:30:00;37;73;8
2017-10-26 14:30:00;33;80;10
2017-10-26 15:30:00;55;89;26
2017-10-26 16:30:00;;187;34
2017-10-26 17:30:00;62;113;57
2017-10-26 18:30:00;61;92;35
2017-10-26 19:30:00;63;106;20
2017-10-26 20:30:00;93;157;29
2017-10-26 21:30:00;83;131;34
2017-10-26 22:30:00;81;134;25
2017-10-26 23:30:00;52;75;17
2017-10-27 00:30:00;35;47;14
2017-10-27 01:30:00;28;41;13
2017-10-27 02:30:00;28;50;14
2017-10-27 03:30:00;21;42;11
2017-10-27 04:30:00;46;55;10
2017-10-27 05:30:00;61;92;15
2017-10-27 06:30:00;68;124;16
2017-10-27 07:30:00;47;109;10
2017-10-27 08:30:00;48;92;8
2017-10-27 09:30:00;36;93;12
2017-10-27 10:30:00;54;129;10
2017-10-27 11:30:00;60;116;7
2017-10-27 12:30:00;54;114;11
2017-10-27 13:30:00;45;107;10
2017-10-27 14:30:00;51;112;11
2017-10-27 15:30:00;52;129;7
2017-10-27 16:30:00;64;128;19
2017-10-27 17:30:00;93;201;19
2017-10-27 18:30:00;122;236;28
2017-10-27 19:30:00;92;175;21
2017-10-27 20:30:00;94;176;28
2017-10-27 21:30:00;75;122;24
2017-10-27 22:30:00;76;126;25
2017-10-27 23:30:00;62;97;22
2017-10-28 00:30:00;68;100;27
2017-10-28 01:30:00;28;70;16
2017-10-28 02:30:00;16;17;14
2017-10-28 03:30:00;14;15;11
2017-10-28 04:30:00;8;11;
2017-10-28 05:30:00;7;11;6
2017-10-28 06:30:00;6;7;4
2017-10-28 07:30:00;7;;3
2017-10-28 08:30:00;17;;3
2017-10-28 09:30:00;10;26;6
2017-10-28 10:30:00;62;143;5
2017-10-28 11:30:00;34;71;4
2017-10-28 12:30:00;19;55;1
2017-10-28 13:30:00;15;39;
2017-10-28 14:30:00;17;37;
2017-10-28 15:30:00;16;27;5
2017-10-28 16:30:00;18;34;7
2017-10-28 17:30:00;37;74;9
2017-10-28 18:30:00;63;116;18
2017-10-28 19:30:00;68;122;26
2017-10-28 20:30:00;54;88;17
2017-10-28 21:30:00;46;75;15
2017-10-28 22:30:00;52;82;13
2017-10-28 23:30:00;42;70;19
2017-10-29 00:30:00;50;90;12
2017-10-29 01:30:00;40;67;17
2017-10-29 02:30:00;36;51;10
2017-10-29 03:30:00;38;54;12
2017-10-29 04:30:00;47;61;14
2017-10-29 05:30:00;34;52;11
2017-10-29 06:30:00;48;76;14
2017-10-29 07:30:00;50;76;9
2017-10-29 08:30:00;41;65;11
2017-10-29 09:30:00;23;53;7
2017-10-29 10:30:00;24;55;7
2017-10-29 11:30:00;23;36;9
2017-10-29 12:30:00;16;60;8
2017-10-29 13:30:00;23;69;10
2017-10-29 14:30:00;13;17;6
2017-10-29 15:30:00;14;33;2
2017-10-29 16:30:00;13;35;2
2017-10-29 17:30:00;19;50;4
2017-10-29 18:30:00;36;69;13
2017-10-29 19:30:00;32;;12
2017-10-29 20:30:00;43;84;16
2017-10-29 21:30:00;36;66;9
2017-10-29 22:30:00;30;54;8
2017-10-29 23:30:00;34;65;9
2017-10-30 00:30:00;25;40;6
2017-10-30 01:30:00;37;47;9
2017-10-30 02:30:00;;33;8
2017-10-30 03:30:00;21;31;9
2017-10-30 04:30:00;21;31;11
2017-10-30 05:30:00;54;90;14
2017-10-30 06:30:00;38;70;12
2017-10-30 07:30:00;39;68;8
2017-10-30 08:30:00;32;83;5
2017-10-30 09:30:00;31;66;2
2017-10-30 10:30:00;27;59;3
2017-10-30 11:30:00;36;68;1
2017-10-30 12:30:00;35;89;2
2017-10-30 13:30:00;25;80;6
2017-10-30 14:30:00;37;84;5
2017-10-30 15:30:00;26;58;5
2017-10-30 16:30:00;46;92;11
2017-10-30 17:30:00;42;90;9
2017-10-30 18:30:00;33;80;11
2017-10-30 19:30:00;28;63;9
2017-10-30 20:30:00;31;55;9
2017-10-30 21:30:00;21;37;7
2017-10-30 22:30:00;25;65;6
2017-10-30 23:30:00;11;12;8
2017-10-31 00:30:00;7;;5
2017-10-31 01:30:00;3;6;
2017-10-31 02:30:00;3;4;
2017-10-31 03:30:00;7;13;6
2017-10-31 04:30:00;10;23;7
2017-10-31 05:30:00;31;63;6
2017-10-31 06:30:00;50;104;7
2017-10-31 07:30:00;53;96;14
2017-10-31 08:30:00;48;92;12
2017-10-31 09:30:00;43;82;9
2017-10-31 10:30:00;24;75;6
2017-10-31 11:30:00;31;81;3
2017-10-31 12:30:00;24;64;6
2017-10-31 13:30:00;22;45;7
2017-10-31 14:30:00;27;46;6
2017-10-31 15:30:00;18;43;4
2017-10-31 16:30:00;42;94;9
2017-10-31 17:30:00;27;45;5
2017-10-31 18:30:00;20;23;7
2017-10-31 19:30:00;126;304;18
2017-10-31 20:30:00;80;152;20
2017-10-31 21:30:00;38;65;14
2017-10-31 22:30:00;15;33;10
2017-10-31 23:30:00;13;21;7
2017-11-01 00:30:00;16;25;7
2017-11-01 01:30:00;18;20;5
2017-11-01 02:30:00;15;;6
2017-11-01 03:30:00;13;17;6
2017-11-01 04:30:00;24;41;11
2017-11-01 05:30:00;66;115;17
2017-11-01 06:30:00;46;91;14
2017-11-01 07:30:00;43;64;9
2017-11-01 08:30:00;35;69;8
2017-11-01 09:30:00;32;66;12
2017-11-01 10:30:00;37;70;13
2017-11-01 11:30:00;42;77;9
2017-11-01 12:30:00;38;62;7
2017-11-01 13:30:00;35;64;11
2017-11-01 14:30:00;48;98;12
2017-11-01 15:30:00;60;121;11
2017-11-01 16:30:00;119;219;23
2017-11-01 17:30:00;73;132;17
2017-11-01 18:30:00;71;151;14
2017-11-01 19:30:00;35;70;11
2017-11-01 20:30:00;39;62;8
2017-11-01 21:30:00;49;92;12
2017-11-01 22:30:00;28;58;9
2017-11-01 23:30:00;28;41;9
2017-11-02 00:30:00;25;37;
2017-11-02 01:30:00;13;31;7
2017-11-02 02:30:00;14;;7
2017-11-02 03:30:00;11;18;4
2017-11-02 04:30:00;17;18;2
2017-11-02 05:30:00;21;33;3
2017-11-02 06:30:00;20;36;5
2017-11-02 07:30:00;29;50;6
2017-11-02 08:30:00;25;50;10
2017-11-02 09:30:00;25;59;6
2017-11-02 10:30:00;28;62;7
2017-11-02 11:30:00;25;53;6
2017-11-02 12:30:00;16;40;5
2017-11-02 13:30:00;17;31;3
2017-11-02 14:30:00;29;47;7
2017-11-02 15:30:00;21;42;6
2017-11-02 16:30:00;25;42;4
2017-11-02 17:30:00;30;52;6
2017-11-02 18:30:00;27;57;7
2017-11-02 19:30:00;32;55;8
2017-11-02 20:30:00;25;43;7
2017-11-02 21:30:00;33;59;8
2017-11-02 22:30:00;21;38;6
2017-11-02 23:30:00;22;31;5
2017-11-03 00:30:00;31;51;6
2017-11-03 01:30:00;21;32;9
2017-11-03 02:30:00;19;32;7
2017-11-03 03:30:00;22;31;7
2017-11-03 04:30:00;33;54;11
2017-11-03 05:30:00;43;78;8
2017-11-03 06:30:00;52;91;14
2017-11-03 07:30:00;53;87;11
2017-11-03 08:30:00;29;68;8
2017-11-03 09:30:00;23;50;6
2017-11-03 10:30:00;29;72;3
2017-11-03 11:30:00;27;66;2
2017-11-03 12:30:00;24;65;3
2017-11-03 13:30:00;19;42;1
2017-11-03 14:30:00;20;50;3
2017-11-03 15:30:00;31;59;4
2017-11-03 16:30:00;25;64;3
2017-11-03 17:30:00;32;80;4
2017-11-03 18:30:00;35;69;6
2017-11-03 19:30:00;27;54;5
2017-11-03 20:30:00;34;80;7
2017-11-03 21:30:00;31;61;6
2017-11-03 22:30:00;18;37;6
2017-11-03 23:30:00;25;42;3
2017-11-04 00:30:00;15;27;2
2017-11-04 01:30:00;13;18;3
2017-11-04 02:30:00;7;13;3
2017-11-04 03:30:00;5;11;4
2017-11-04 04:30:00;16;20;5
2017-11-04 05:30:00;19;41;3
2017-11-04 06:30:00;22;41;2
2017-11-04 07:30:00;22;58;4
2017-11-04 08:30:00;23;79;2
2017-11-04 09:30:00;30;110;1
2017-11-04 10:30:00;27;72;3
2017-11-04 11:30:00;25;64;4
2017-11-04 12:30:00;28;68;1
2017-11-04 13:30:00;29;61;3
2017-11-04 14:30:00;31;66;4
2017-11-04 15:30:00;24;55;5
2017-11-04 16:30:00;36;68;9
2017-11-04 17:30:00;37;74;6
2017-11-04 18:30:00;32;60;4
2017-11-04 19:30:00;35;60;12
2017-11-04 20:30:00;43;88;13
2017-11-04 21:30:00;59;109;12
2017-11-04 22:30:00;49;96;14
2017-11-04 23:30:00;49;90;10
2017-11-05 00:30:00;61;91;12
2017-11-05 01:30:00;35;60;9
2017-11-05 02:30:00;15;36;5
2017-11-05 03:30:00;19;32;3
2017-11-05 04:30:00;31;39;6
2017-11-05 05:30:00;28;44;15
2017-11-05 06:30:00;28;38;6
2017-11-05 07:30:00;32;52;7
2017-11-05 08:30:00;17;38;4
2017-11-05 09:30:00;28;76;
2017-11-05 10:30:00;22;69;1
2017-11-05 11:30:00;25;44;4
2017-11-05 12:30:00;12;32;5
2017-11-05 13:30:00;23;49;3
2017-11-05 14:30:00;14;37;1
2017-11-05 15:30:00;11;19;
2017-11-05 16:30:00;17;34;
2017-11-05 17:30:00;19;36;2
2017-11-05 18:30:00;19;50;2
2017-11-05 19:30:00;29;56;4
2017-11-05 20:30:00;40;61;9
2017-11-05 21:30:00;44;68;10
2017-11-05 22:30:00;17;38;8
2017-11-05 23:30:00;6;10;4
2017-11-06 00:30:00;12;;5
2017-11-06 01:30:00;7;9;
2017-11-06 02:30:00;6;7;
2017-11-06 03:30:00;14;;7
2017-11-06 04:30:00;17;22;13
2017-11-06 05:30:00;39;79;11
2017-11-06 06:30:00;38;80;13
2017-11-06 07:30:00;36;65;10
2017-11-06 08:30:00;22;47;7
2017-11-06 09:30:00;43;70;15
2017-11-06 10:30:00;38;59;10
2017-11-06 11:30:00;33;55;11
2017-11-06 12:30:00;16;43;5
2017-11-06 13:30:00;25;40;3
2017-11-06 14:30:00;25;46;8
2017-11-06 15:30:00;26;59;6
2017-11-06 16:30:00;35;84;12
2017-11-06 17:30:00;36;80;10
2017-11-06 18:30:00;25;52;8
2017-11-06 19:30:00;17;27;7
2017-11-06 20:30:00;10;19;4
2017-11-06 21:30:00;9;23;1
2017-11-06 22:30:00;13;22;
2017-11-06 23:30:00;10;18;
2017-11-07 00:30:00;7;13;1
2017-11-07 01:30:00;7;8;2
2017-11-07 02:30:00;6;10;5
2017-11-07 03:30:00;4;15;
2017-11-07 04:30:00;2;13;
2017-11-07 05:30:00;12;32;3
2017-11-07 06:30:00;16;32;2
2017-11-07 07:30:00;19;48;4
2017-11-07 08:30:00;31;93;3
2017-11-07 09:30:00;;50;4
2017-11-07 10:30:00;22;38;5
2017-11-07 11:30:00;22;48;3
2017-11-07 12:30:00;31;62;6
2017-11-07 13:30:00;27;53;6
2017-11-07 14:30:00;24;40;5
2017-11-07 15:30:00;29;59;5
2017-11-07 16:30:00;43;74;8
2017-11-07 17:30:00;39;68;12
2017-11-07 18:30:00;36;56;9
2017-11-07 19:30:00;29;36;8
2017-11-07 20:30:00;27;41;9
2017-11-07 21:30:00;27;52;7
2017-11-07 22:30:00;22;27;6
2017-11-07 23:30:00;14;22;6
2017-11-08 00:30:00;16;;5
2017-11-08 01:30:00;7;12;
2017-11-08 02:30:00;8;;3
2017-11-08 03:30:00;9;11;3
2017-11-08 04:30:00;7;11;2
2017-11-08 05:30:00;19;28;4
2017-11-08 06:30:00;23;49;5
2017-11-08 07:30:00;27;46;4
2017-11-08 08:30:00;40;68;7
2017-11-08 09:30:00;19;44;6
2017-11-08 10:30:00;25;60;4
2017-11-08 11:30:00;23;44;3
2017-11-08 12:30:00;22;43;2
2017-11-08 13:30:00;29;51;3
2017-11-08 14:30:00;26;44;5
2017-11-08 15:30:00;23;57;4
2017-11-08 16:30:00;51;97;13
2017-11-08 17:30:00;37;66;9
2017-11-08 18:30:00;35;65;6
2017-11-08 19:30:00;26;62;6
2017-11-08 20:30:00;19;43;7
2017-11-08 21:30:00;22;41;8
2017-11-08 22:30:00;8;;6
2017-11-08 23:30:00;6;12;3
2017-11-09 00:30:00;13;20;2
2017-11-09 01:30:00;12;24;6
2017-11-09 02:30:00;11;21;7
2017-11-09 03:30:00;10;13;6
2017-11-09 04:30:00;23;42;6
2017-11-09 05:30:00;55;112;12
2017-11-09 06:30:00;34;66;10
2017-11-09 07:30:00;7;11;6
2017-11-09 08:30:00;9;;3
2017-11-09 09:30:00;14;29;1
2017-11-09 10:30:00;29;54;1
2017-11-09 11:30:00;67;142;4
2017-11-09 12:30:00;46;90;3
2017-11-09 13:30:00;24;53;2
2017-11-09 14:30:00;32;64;4
2017-11-09 15:30:00;33;70;5
2017-11-09 16:30:00;80;173;15
2017-11-09 17:30:00;59;116;11
2017-11-09 18:30:00;49;112;9
2017-11-09 19:30:00;61;133;6
2017-11-09 20:30:00;46;110;8
2017-11-09 21:30:00;50;94;9
2017-11-09 22:30:00;21;48;6
2017-11-09 23:30:00;19;28;4
2017-11-10 00:30:00;16;32;2
2017-11-10 01:30:00;5;13;4
2017-11-10 02:30:00;7;14;3
2017-11-10 03:30:00;17;29;2
2017-11-10 04:30:00;27;42;8
2017-11-10 05:30:00;62;135;12
2017-11-10 06:30:00;38;70;8
2017-11-10 07:30:00;36;78;5
2017-11-10 08:30:00;31;83;4
2017-11-10 09:30:00;23;54;4
2017-11-10 10:30:00;39;96;6
2017-11-10 11:30:00;35;67;6
2017-11-10 12:30:00;27;64;7
2017-11-10 13:30:00;23;47;7
2017-11-10 14:30:00;25;56;5
2017-11-10 15:30:00;48;112;11
2017-11-10 16:30:00;65;150;11
2017-11-10 17:30:00;46;113;8
2017-11-10 18:30:00;36;77;6
2017-11-10 19:30:00;33;82;7
2017-11-10 20:30:00;36;70;8
2017-11-10 21:30:00;33;85;9
2017-11-10 22:30:00;18;49;5
2017-11-10 23:30:00;13;29;1
2017-11-11 00:30:00;10;19;2
2017-11-11 01:30:00;9;20;3
2017-11-11 02:30:00;9;16;4
2017-11-11 03:30:00;7;18;2
2017-11-11 04:30:00;15;26;
2017-11-11 05:30:00;6;9;
2017-11-11 06:30:00;6;9;
2017-11-11 07:30:00;7;8;6
2017-11-11 08:30:00;5;7;4
2017-11-11 09:30:00;8;27;5
2017-11-11 10:30:00;29;73;5
2017-11-11 11:30:00;8;16;2
2017-11-11 12:30:00;49;119;2
2017-11-11 13:30:00;20;47;4
2017-11-11 14:30:00;23;49;5
2017-11-11 15:30:00;12;;4
2017-11-11 16:30:00;31;83;4
2017-11-11 17:30:00;59;129;7
2017-11-11 18:30:00;32;56;8
2017-11-11 19:30:00;20;21;10
2017-11-11 20:30:00;15;20;10
2017-11-11 21:30:00;24;;12
2017-11-11 22:30:00;16;37;7
2017-11-11 23:30:00;15;21;6
2017-11-12 00:30:00;30;42;5
2017-11-12 01:30:00;12;;8
2017-11-12 02:30:00;13;;6
2017-11-12 03:30:00;7;8;3
2017-11-12 04:30:00;2;6;1
2017-11-12 05:30:00;2;5;
2017-11-12 06:30:00;9;35;4
2017-11-12 07:30:00;29;73;5
2017-11-12 08:30:00;30;62;6
2017-11-12 09:30:00;14;45;4
2017-11-12 10:30:00;15;38;1
2017-11-12 11:30:00;12;24;4
2017-11-12 12:30:00;12;24;2
2017-11-12 13:30:00;8;26;
2017-11-12 14:30:00;10;26;
2017-11-12 15:30:00;16;27;
2017-11-12 16:30:00;7;28;
2017-11-12 17:30:00;16;36;
2017-11-12 18:30:00;42;89;5
2017-11-12 19:30:00;59;119;
2017-11-12 20:30:00;41;80;10
2017-11-12 21:30:00;59;116;
2017-11-12 22:30:00;54;97;9
2017-11-12 23:30:00;35;50;7
2017-11-13 00:30:00;41;67;6
2017-11-13 01:30:00;42;62;8
2017-11-13 02:30:00;30;36;5
2017-11-13 03:30:00;30;53;5
2017-11-13 04:30:00;59;97;11
2017-11-13 05:30:00;103;184;22
2017-11-13 06:30:00;166;270;22
2017-11-13 07:30:00;84;143;14
2017-11-13 08:30:00;55;90;11
2017-11-13 09:30:00;30;61;8
2017-11-13 10:30:00;23;55;6
2017-11-13 11:30:00;28;65;5
2017-11-13 12:30:00;29;;5
2017-11-13 13:30:00;26;;4
2017-11-13 14:30:00;21;;4
2017-11-13 15:30:00;18;;3
2017-11-13 16:30:00;11;;
2017-11-13 17:30:00;25;;4
2017-11-13 18:30:00;70;;
2017-11-13 19:30:00;54;;11
2017-11-13 20:30:00;38;;
2017-11-13 21:30:00;38;;10
2017-11-13 22:30:00;35;;14
2017-11-13 23:30:00;29;;11
2017-11-14 00:30:00;33;;11
2017-11-14 01:30:00;30;;8
2017-11-14 02:30:00;26;;8
2017-11-14 03:30:00;38;;12
2017-11-14 04:30:00;40;;13
2017-11-14 05:30:00;61;;15
2017-11-14 06:30:00;;;16
2017-11-14 07:30:00;;;10
2017-11-14 08:30:00;;;10
2017-11-14 09:30:00;;;11
2017-11-14 10:30:00;;;6
2017-11-14 11:30:00;;;8
2017-11-14 12:30:00;;;9
2017-11-14 13:30:00;;;8
2017-11-14 14:30:00;;;6
2017-11-14 15:30:00;;;13
2017-11-14 16:30:00;;;14
2017-11-14 17:30:00;;;17
2017-11-14 18:30:00;;;16
2017-11-14 19:30:00;;;14
2017-11-14 20:30:00;;;17
2017-11-14 21:30:00;;;13
2017-11-14 22:30:00;;;15
2017-11-14 23:30:00;;;11
2017-11-15 00:30:00;;;10
2017-11-15 01:30:00;;;6
2017-11-15 02:30:00;;;8
2017-11-15 03:30:00;;;10
2017-11-15 04:30:00;;;9
2017-11-15 05:30:00;;;11
2017-11-15 06:30:00;;;11
2017-11-15 07:30:00;;;9
2017-11-15 08:30:00;;;6
2017-11-15 09:30:00;;;3
2017-11-15 10:30:00;;;4
2017-11-15 11:30:00;;;4
2017-11-15 12:30:00;;;2
2017-11-15 13:30:00;;;21
2017-11-15 14:30:00;;;11
2017-11-15 15:30:00;;;7
2017-11-15 16:30:00;;;10
2017-11-15 17:30:00;;;8
2017-11-15 18:30:00;;;14
2017-11-15 19:30:00;;;11
2017-11-15 20:30:00;;;13
2017-11-15 21:30:00;;;9
2017-11-15 22:30:00;;;8
2017-11-15 23:30:00;;;11
2017-11-16 00:30:00;;;7
2017-11-16 01:30:00;;;5
2017-11-16 02:30:00;;;4
2017-11-16 03:30:00;;;3
2017-11-16 04:30:00;;;8
2017-11-16 05:30:00;;;9
2017-11-16 06:30:00;;;7
2017-11-16 07:30:00;;;4
2017-11-16 08:30:00;;;2
2017-11-16 09:30:00;;;1
2017-11-16 10:30:00;;;2
2017-11-16 11:30:00;;;4
2017-11-16 12:30:00;;;4
2017-11-16 13:30:00;;;6
2017-11-16 14:30:00;;;13
2017-11-16 15:30:00;;;13
2017-11-16 16:30:00;;;12
2017-11-16 17:30:00;;;17
2017-11-16 18:30:00;;;11
2017-11-16 19:30:00;;;12
2017-11-16 20:30:00;;;10
2017-11-16 21:30:00;;;9
2017-11-16 22:30:00;;;11
2017-11-16 23:30:00;;;6
2017-11-17 00:30:00;;;5
2017-11-17 01:30:00;;;7
2017-11-17 02:30:00;;;6
2017-11-17 03:30:00;;;4
2017-11-17 04:30:00;;;3
2017-11-17 05:30:00;;;9
2017-11-17 06:30:00;;;9
2017-11-17 07:30:00;;;4
2017-11-17 08:30:00;;;3
2017-11-17 09:30:00;;;7
2017-11-17 10:30:00;;;6
2017-11-17 11:30:00;;;5
2017-11-17 12:30:00;;;7
2017-11-17 13:30:00;;;4
2017-11-17 14:30:00;;;4
2017-11-17 15:30:00;;;6
2017-11-17 16:30:00;;;7
2017-11-17 17:30:00;;;9
2017-11-17 18:30:00;;;9
2017-11-17 19:30:00;;;13
2017-11-17 20:30:00;;;17
2017-11-17 21:30:00;;;15
2017-11-17 22:30:00;;;10
2017-11-17 23:30:00;;;11
2017-11-18 00:30:00;;;10
2017-11-18 01:30:00;;;7
2017-11-18 02:30:00;;;4
2017-11-18 03:30:00;;;4
2017-11-18 04:30:00;;;15
2017-11-18 05:30:00;;;11
2017-11-18 06:30:00;;;16
2017-11-18 07:30:00;;;13
2017-11-18 08:30:00;;;12
2017-11-18 09:30:00;;;6
2017-11-18 10:30:00;;;7
2017-11-18 11:30:00;;;9
2017-11-18 12:30:00;;;6
2017-11-18 13:30:00;;;4
2017-11-18 14:30:00;;;4
2017-11-18 15:30:00;;;7
2017-11-18 16:30:00;;;7
2017-11-18 17:30:00;;;14
2017-11-18 18:30:00;;;14
2017-11-18 19:30:00;;;9
2017-11-18 20:30:00;;;12
2017-11-18 21:30:00;;;15
2017-11-18 22:30:00;;;6
2017-11-18 23:30:00;;;8
2017-11-19 00:30:00;;;
2017-11-19 01:30:00;;;9
2017-11-19 02:30:00;;;9
2017-11-19 03:30:00;;;6
2017-11-19 04:30:00;;;6
2017-11-19 05:30:00;;;11
2017-11-19 06:30:00;;;11
2017-11-19 07:30:00;;;8
2017-11-19 08:30:00;;;5
2017-11-19 09:30:00;;;2
2017-11-19 10:30:00;;;7
2017-11-19 11:30:00;;;5
2017-11-19 12:30:00;;;
2017-11-19 13:30:00;;;2
2017-11-19 14:30:00;;;2
2017-11-19 15:30:00;;;6
2017-11-19 16:30:00;;;7
2017-11-19 17:30:00;;;4
2017-11-19 18:30:00;;;11
2017-11-19 19:30:00;;;15
2017-11-19 20:30:00;;;8
2017-11-19 21:30:00;;;7
2017-11-19 22:30:00;;;9
2017-11-19 23:30:00;;;6
2017-11-20 00:30:00;;;4
2017-11-20 01:30:00;;;6
2017-11-20 02:30:00;;;7
2017-11-20 03:30:00;;;4
2017-11-20 04:30:00;;;7
2017-11-20 05:30:00;;;11
2017-11-20 06:30:00;;;8
2017-11-20 07:30:00;;;5
2017-11-20 08:30:00;;;4
2017-11-20 09:30:00;;;3
2017-11-20 10:30:00;;;4
2017-11-20 11:30:00;;;2
2017-11-20 12:30:00;;;1
2017-11-20 13:30:00;;;2
2017-11-20 14:30:00;;;2
2017-11-20 15:30:00;;;3
2017-11-20 16:30:00;;;5
2017-11-20 17:30:00;;;4
2017-11-20 18:30:00;;;6
2017-11-20 19:30:00;;;5
2017-11-20 20:30:00;;;6
2017-11-20 21:30:00;;;6
2017-11-20 22:30:00;;;4
2017-11-20 23:30:00;;;5
2017-11-21 00:30:00;;;6
2017-11-21 01:30:00;;;4
2017-11-21 02:30:00;;;4
2017-11-21 03:30:00;;;5
2017-11-21 04:30:00;;;6
2017-11-21 05:30:00;;;10
2017-11-21 06:30:00;;;8
2017-11-21 07:30:00;;;10
2017-11-21 08:30:00;;;7
2017-11-21 09:30:00;;;8
2017-11-21 10:30:00;;;12
2017-11-21 11:30:00;;;7
2017-11-21 12:30:00;;;6
2017-11-21 13:30:00;;;8
2017-11-21 14:30:00;;;8
2017-11-21 15:30:00;;;9
2017-11-21 16:30:00;;;14
2017-11-21 17:30:00;;;10
2017-11-21 18:30:00;;;9
2017-11-21 19:30:00;;;7
2017-11-21 20:30:00;;;6
2017-11-21 21:30:00;;;14
2017-11-21 22:30:00;;;11
2017-11-21 23:30:00;;;9
2017-11-22 00:30:00;;;9
2017-11-22 01:30:00;;;6
2017-11-22 02:30:00;;;9
2017-11-22 03:30:00;;;7
2017-11-22 04:30:00;;;6
2017-11-22 05:30:00;;;9
2017-11-22 06:30:00;;;9
2017-11-22 07:30:00;;;8
2017-11-22 08:30:00;;;6
2017-11-22 09:30:00;;;8
2017-11-22 10:30:00;;;11
2017-11-22 11:30:00;;;13
2017-11-22 12:30:00;;;7
2017-11-22 13:30:00;;;6
2017-11-22 14:30:00;;;6
2017-11-22 15:30:00;;;7
2017-11-22 16:30:00;;;9
2017-11-22 17:30:00;;;8
2017-11-22 18:30:00;;;8
2017-11-22 19:30:00;;;10
2017-11-22 20:30:00;;;15
2017-11-22 21:30:00;;;16
2017-11-22 22:30:00;;;13
2017-11-22 23:30:00;;;17
2017-11-23 00:30:00;;;12
2017-11-23 01:30:00;;;7
2017-11-23 02:30:00;;;5
2017-11-23 03:30:00;;;7
2017-11-23 04:30:00;;;3
2017-11-23 05:30:00;;;2
2017-11-23 06:30:00;;;6
2017-11-23 07:30:00;;;2
2017-11-23 08:30:00;;;4
2017-11-23 09:30:00;;;5
2017-11-23 10:30:00;;;4
2017-11-23 11:30:00;;;3
2017-11-23 12:30:00;;;4
2017-11-23 13:30:00;;;6
2017-11-23 14:30:00;;;
2017-11-23 15:30:00;;;
2017-11-23 16:30:00;;;
2017-11-23 17:30:00;;;
2017-11-23 18:30:00;;;
2017-11-23 19:30:00;;;
2017-11-23 20:30:00;;;
2017-11-23 21:30:00;;;
2017-11-23 22:30:00;;;
2017-11-23 23:30:00;;;
2017-11-24 00:30:00;;;
2017-11-24 01:30:00;;;
2017-11-24 02:30:00;;;
2017-11-24 03:30:00;;;
2017-11-24 04:30:00;;;
2017-11-24 05:30:00;;;
2017-11-24 06:30:00;;;
2017-11-24 07:30:00;;;
2017-11-24 08:30:00;;;
2017-11-24 09:30:00;;;
2017-11-24 10:30:00;;;
2017-11-24 11:30:00;30;64;
2017-11-24 12:30:00;33;71;2
2017-11-24 13:30:00;28;66;2
2017-11-24 14:30:00;17;41;1
2017-11-24 15:30:00;34;74;2
2017-11-24 16:30:00;46;97;
2017-11-24 17:30:00;40;84;6
2017-11-24 18:30:00;32;68;6
2017-11-24 19:30:00;28;48;2
2017-11-24 20:30:00;28;47;1
2017-11-24 21:30:00;30;46;3
2017-11-24 22:30:00;20;34;
2017-11-24 23:30:00;17;35;4
2017-11-25 00:30:00;27;50;4
2017-11-25 01:30:00;33;40;7
2017-11-25 02:30:00;18;37;7
2017-11-25 03:30:00;25;41;5
2017-11-25 04:30:00;36;58;12
2017-11-25 05:30:00;48;83;
2017-11-25 06:30:00;59;99;11
2017-11-25 07:30:00;36;78;8
2017-11-25 08:30:00;25;57;4
2017-11-25 09:30:00;24;48;
2017-11-25 10:30:00;19;43;
2017-11-25 11:30:00;19;46;
2017-11-25 12:30:00;15;34;
2017-11-25 13:30:00;20;34;1
2017-11-25 14:30:00;23;48;4
2017-11-25 15:30:00;19;47;5
2017-11-25 16:30:00;25;64;6
2017-11-25 17:30:00;41;85;7
2017-11-25 18:30:00;45;78;7
2017-11-25 19:30:00;42;93;9
2017-11-25 20:30:00;37;79;
2017-11-25 21:30:00;33;62;7
2017-11-25 22:30:00;26;53;
2017-11-25 23:30:00;13;27;1
2017-11-26 00:30:00;22;26;4
2017-11-26 01:30:00;8;15;4
2017-11-26 02:30:00;12;20;2
2017-11-26 03:30:00;12;22;
2017-11-26 04:30:00;11;25;3
2017-11-26 05:30:00;13;27;3
2017-11-26 06:30:00;19;24;4
2017-11-26 07:30:00;12;21;6
2017-11-26 08:30:00;10;13;5
2017-11-26 09:30:00;16;22;4
2017-11-26 10:30:00;39;93;3
2017-11-26 11:30:00;38;81;3
2017-11-26 12:30:00;21;47;2
2017-11-26 13:30:00;21;43;1
2017-11-26 14:30:00;24;43;9
2017-11-26 15:30:00;18;41;9
2017-11-26 16:30:00;24;40;10
2017-11-26 17:30:00;34;73;7
2017-11-26 18:30:00;39;82;5
2017-11-26 19:30:00;58;101;9
2017-11-26 20:30:00;68;132;12
2017-11-26 21:30:00;70;128;12
2017-11-26 22:30:00;51;85;11
